doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
H00258,human,male,1,1,subject,active,,material,no,no,,He sustained his injuries doing the sport he loved most.,yes,yes,no
H00061,human,female,1,1,subject,active,,mental,no,no,,"As for Oscar buzz surrounding her performance, the actress said she's keeping her fingers crossed for Streep",yes,yes,no
H00061,human,female,1,2,absent,none,,material,no,no,,"Davis to be nominated for their roles in ""Doubt""",no,no,yes
H00061,human,female,1,3,absent,none,,material,no,no,,has no expectations for herself.,no,no,yes
H00132,human,female,1,1,absent,none,,material,no,no,,"On New Year's Day, Windy Hill lay in a hospital bed",no,yes,yes
H00132,human,female,1,2,subject,active,,material,no,no,,described to her doctor the feeling she'd been having.,yes,no,yes
H00176,human,female,1,1,subject,active,,material,no,no,,"Despite showcasing an enviably honed physique in the campaign shots, modest Amy reveals that she admires another star's body.",yes,yes,no
H00085,human,female,1,1,subject,active,,material,no,yes,,"She reportedly woke up at 5am every morning, spending at least two hours applying false eyelashes, false hair extensions, layers of foundation",yes,yes,no
H00085,human,female,1,2,absent,none,,material,no,no,,other makeup products in a bid to look like a Barbie doll.,no,no,yes
H00009,human,female,1,2,subject,active,,material,no,no,,"Brown shot back that ""she calls it fear-mongering",yes,no,yes
H00009,human,female,1,3,absent,none,,material,no,no,,"I call it rational fear.""",no,yes,yes
H00172,human,female,1,1,subject,active,,mental,no,no,,(Louise said she didn't think she had.),yes,yes,no
H00145,human,female,1,1,absent,none,,material,no,no,,another picture of her,no,no,yes
H00145,human,female,1,2,subject,active,,material,no,no,,"a friend, she later tweeted",yes,yes,no
H00145,human,female,1,3,absent,none,,material,no,no,,'My brothers .,no,no,yes
H00341,human,male,1,1,subject,active,,material,yes,no,,Right-back Avdija Vrsajevic drags the ball wide with a shot when he could have easily played the ball across the six-yard box,yes,yes,no
H00341,human,male,1,2,absent,none,,material,no,no,,into the path of Dzeko.,no,no,yes
H00019,human,female,1,1,subject,active,,mental,no,no,,"'All the photos of me is like me ""coming out"",' she said.",yes,yes,no
H00002,human,female,1,1,subject,passive,no,mental,yes,no,,Paramedics said the hole in Shauna Tiaffay's head was so deep they first thought she may have been shot.,yes,yes,no
H00248,human,male,1,1,subject,active,,material,no,no,,Wildman insisted he did not take part in the raid at the museum which took place in the evening of April 5 last year.,yes,yes,no
H00059,human,female,1,1,subject,active,,material,no,no,,She,yes,no,yes
H00059,human,female,1,2,absent,none,,material,no,no,,"her husband, Lawrence, lived together in their flat, in Haverstock Hill, Belsize Park, north London, for 48 years, until his death in 1994.",no,yes,yes
H00225,human,male,1,1,subject,active,,material,no,no,,"In a similar fashion, he took her to McDonald's, took her to the mall",yes,yes,no
H00225,human,male,1,2,absent,none,,material,no,no,,made her feel safe.,no,no,yes
H00006,human,female,1,1,absent,none,,mental,no,no,,Ms Montenegro said the temptation of making good money,no,yes,yes
H00006,human,female,1,2,subject,active,,material,yes,no,,escorting was one she could not refuse .,yes,no,yes
H00087,human,female,1,1,absent,none,,material,no,no,,Linda vehemently dismisses the claims,no,yes,yes
H00087,human,female,1,2,subject,active,,material,no,no,,says she always took care of her appearance.,yes,no,yes
H00232,human,male,1,1,absent,none,,material,no,no,,First --,no,no,yes
H00232,human,male,1,2,subject,active,,relational,no,no,,"most important -- did Pistorius know Steenkamp was behind the door in his bathroom when he fired four shots through it on Valentine's Day last year, killing her?",yes,no,yes
H00353,human,male,1,1,subject,active,,material,no,no,,"He . also reflected on the weeklong trip, recalling some of the folks he met .",yes,yes,no
H00307,human,male,1,1,subject,active,,mental,no,no,,"from Pernetti, Barchi said he 'agreed with",yes,yes,no
H00307,human,male,1,2,absent,none,,material,no,no,,supported his .,no,no,yes
H00031,human,female,1,1,subject,passive,no,material,no,no,,She was initially diagnosed with cervical cancer in March last year,yes,yes,no
H00031,human,female,1,2,absent,none,,material,no,no,,an annual smear test.,no,no,yes
H00116,human,female,1,1,subject,active,,material,no,no,,"She left the store when no staff member came to help,",yes,yes,no
H00116,human,female,1,2,subject,active,,material,no,no,,when she contacted Tesco to complain she was told the fruit was age restricted,yes,no,yes
H00116,human,female,1,3,absent,none,,material,yes,no,,it can be turned into alcohol.,no,no,yes
H00133,human,female,1,1,subject,active,,mental,no,no,,"She said they introduced her to older men, cars, alcohol cigarettes",yes,yes,no
H00133,human,female,1,2,absent,none,,material,no,no,,cannabis.,no,no,yes
H00308,human,male,1,1,subject,active,,mental,no,no,,Robertson said that he expected Heathrow to be fully open on Thursday,yes,yes,no
H00308,human,male,1,2,absent,none,,material,yes,no,,"that the airport was ""as prepared as we can be"" for further predicted snow later this week.",no,no,yes
H00191,human,male,1,1,absent,none,,material,no,yes,,Perhaps Carswell had the courage to jump ship,no,yes,yes
H00191,human,male,1,2,subject,active,,material,no,no,,"four years ago he romped home in Clacton with a 12,500 majority.",yes,no,yes
H00250,human,male,1,1,absent,none,,material,no,no,,"His sentence was scheduled to end in 2009,",no,yes,yes
H00250,human,male,1,2,subject,active,,material,no,no,,he was out of prison on parole.,yes,no,yes
H00321,human,male,1,1,subject,passive,no,material,no,no,,He is suspected of two double homicides .,yes,yes,no
H00293,human,male,1,1,subject,active,,material,no,no,,He studied history at the University of East Anglia,yes,yes,no
H00293,human,male,1,2,absent,none,,material,no,no,,"King’s College, London,",no,no,yes
H00293,human,male,1,3,absent,none,,material,no,no,,worked in television,no,no,yes
H00293,human,male,1,4,absent,none,,material,no,no,,investment banking,no,no,yes
H00293,human,male,1,5,absent,none,,material,no,no,,politics.,no,no,yes
H00189,human,male,1,1,absent,none,,material,no,no,,"Let's say that somewhere in the world American intelligence comes across an individual it has good reason to believe is an al Qaeda operative,",no,yes,yes
H00189,human,male,1,2,subject,active,,material,no,no,,he has a cell phone in his possession.,yes,no,yes
H00055,human,female,1,1,subject,active,,mental,no,no,,She said,yes,yes,no
H00055,human,female,1,2,absent,none,,material,no,no,,'I was running,no,no,yes
H00055,human,female,1,3,absent,none,,material,no,no,,circuit training constantly.,no,no,yes
H00234,human,male,1,1,subject,active,,material,no,no,,He has no racist feelings,yes,yes,no
H00234,human,male,1,2,subject,active,,material,no,no,,is deeply ashamed of what he did.',yes,no,yes
H00243,human,male,1,1,subject,passive,no,material,no,no,,He was described as a 'calm,yes,yes,no
H00243,human,male,1,2,absent,none,,material,no,no,,mellow' person who 'thought everything through'.,no,no,yes
H00188,human,male,1,1,subject,active,,mental,no,no,,"As Putin returned from the G20 in Brisbane where he was under siege from Western leaders, Poroshenko claimed his army is now better prepared to fight to defend its territory than when the conflict began.",yes,yes,no
H00204,human,male,1,1,subject,passive,no,material,no,no,,He was included in the line-up for a famous photograph with a host of BBC stars outside Broadcasting House that year.,yes,yes,no
H00043,human,female,1,2,subject,active,,material,no,no,,she is doing it the hard way.,yes,yes,no
H00351,human,male,1,1,absent,none,,material,no,no,,Scheidt was convicted in August 2012 of two counts of practicing medicine without a license,no,yes,yes
H00351,human,male,1,2,subject,active,,material,no,no,,"two counts of impersonating a physician's assistant in August 2011, when he was 17 .",yes,no,yes
H00122,human,female,1,1,absent,none,,material,no,no,,Jerry Hall in 2005 (left),no,no,yes
H00122,human,female,1,3,subject,active,,material,no,no,,as she launches new e-readers by Sony in 2008 (right) Arriving for The Noble Gift Gala in 2009 (left),yes,yes,no
H00122,human,female,1,4,absent,none,,material,no,no,,launching Invisible Zinc suncare range (right) in 2010 .,no,no,yes
H00170,human,female,1,1,subject,passive,no,material,no,no,,"At age 30, she was diagnosed with bipolar disorder.",yes,yes,no
H00033,human,female,1,1,subject,active,,mental,no,no,,"Everybody was crying inside,"" she said.",yes,yes,no
H00284,human,male,1,1,subject,active,,material,no,no,,He added,yes,yes,no
H00284,human,male,1,2,absent,none,,material,no,no,,'It's a bummer for us ending on the losing side,no,no,yes
H00284,human,male,1,3,absent,none,,material,no,no,,"a game of 120 minutes that gave everything to the fans, a real drama, a thriller.",no,no,yes
H00018,human,female,1,1,subject,active,,material,no,no,,"She also repeated her outspoken criticism of the government of Myanmar, also known by its former name of Burma, which has come under fire for imprisoning pro-democracy activist Aung San Suu Kyi.",yes,yes,no
H00125,human,female,1,1,subject,active,,relational,no,no,,It was unclear to whom she was referring.,yes,no,yes
H00022,human,female,1,1,subject,active,,material,no,no,,"jibe, she tweeted",yes,yes,no
H00022,human,female,1,2,absent,none,,material,no,yes,,"‘Teamwork is also about giving the people around you, .",no,no,yes
H00021,human,female,1,1,subject,active,,material,no,no,,"""It was always them together, all five of them always together,"" she told CNN affiliate KVII.",yes,yes,no
H00146,human,female,1,1,absent,none,,mental,no,no,,"Mrs Bowness-Major, who works as a florist, said",no,yes,yes
H00146,human,female,1,2,subject,active,,material,yes,no,,‘She can't go on public transport in case someone has a cold,yes,no,yes
H00146,human,female,1,3,absent,none,,material,no,no,,sneezes on her.,no,no,yes
H00179,human,female,1,1,absent,none,,material,no,no,,Rebecca Adlington tweeted a picture of her Olympic Village bedroom,no,yes,yes
H00179,human,female,1,2,subject,active,,material,no,no,,worried that she had overfilled it with her belongings .,yes,no,yes
H00015,human,female,1,2,subject,active,,relational,no,no,,there's one thing she does know.,yes,yes,no
H00062,human,female,1,1,absent,none,,relational,no,no,,"LOS ANGELES, California (CNN) -- Janelle Monae is a girl from another planet,",no,no,yes
H00062,human,female,1,2,subject,active,,material,no,no,,she's invading your world.,yes,no,yes
H00079,human,female,1,2,absent,none,,relational,no,no,,"weeks later, back in February, the girl was back in hospital fighting for her life",no,no,yes
H00079,human,female,1,3,subject,active,,material,no,no,,she broke out in rash-like bruises,yes,no,yes
H00079,human,female,1,4,absent,none,,material,no,no,,was bleeding from the nose,no,no,yes
H00079,human,female,1,5,absent,none,,material,no,no,,gums.,no,no,yes
H00249,human,male,1,1,absent,none,,material,yes,no,,Kastigar would not elaborate on what else was in the bag,no,yes,yes
H00249,human,male,1,2,absent,none,,material,no,no,,"said ""it gives us some indication to where (Loughner) was",no,no,yes
H00249,human,male,1,3,subject,active,,material,no,no,,"what he was doing.""",yes,no,yes
H00212,human,male,1,1,subject,active,,mental,no,no,,"""There are so many Iraqi groups all over Facebook,"" he said.",yes,yes,no
H00005,human,female,1,1,subject,active,,relational,no,no,,She is a friend,yes,no,yes
H00005,human,female,1,2,absent,none,,material,no,no,,some-one I admire with a fascinating story.,no,no,yes
H00332,human,male,1,1,subject,active,,material,no,no,,The grandfather grabbed the youngster by the shoulders as he slipped down,yes,yes,no
H00332,human,male,1,2,absent,none,,material,no,no,,was pulled in to the gap,no,no,yes
H00332,human,male,1,3,absent,none,,material,no,no,,became wedged .,no,no,yes
H00083,human,female,1,1,absent,none,,material,no,no,,Family,no,no,yes
H00083,human,female,1,2,absent,none,,mental,no,no,,"Her mother, also Mandy (right) said her daughter was 'brave'",no,yes,yes
H00083,human,female,1,3,subject,active,,material,no,no,,'stubborn' 'One night she had been at the youth centre,yes,no,yes
H00083,human,female,1,4,absent,none,,material,no,no,,was walking home.,no,no,yes
H00154,human,female,1,1,absent,none,,material,no,no,,"Ms Willett, who is mother to Charlie, eight,",no,no,yes
H00154,human,female,1,2,absent,none,,material,no,no,,"Kaleb, three, has undergone surgery, chemotherapy",no,yes,yes
